,Id_cons,Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Volatility
124,124,2000-06-29,191.3699951171875,191.3699951171875,191.3699951171875,191.3699951171875,191.3699951171875,0,-0.002346012875865555,
125,125,2000-06-30,193.9600067138672,193.9600067138672,193.9600067138672,193.9600067138672,193.9600067138672,0,0.013534052687275588,
126,126,2000-07-03,194.58999633789065,194.58999633789065,194.58999633789065,194.58999633789065,194.58999633789065,0,0.0032480387823086154,
127,127,2000-07-05,195.1499938964844,195.1499938964844,195.1499938964844,195.1499938964844,195.1499938964844,0,0.0028778332346610647,
128,128,2000-07-06,196.16000366210935,196.16000366210935,196.16000366210935,196.16000366210935,196.16000366210935,0,0.005175556224514599,
129,129,2000-07-07,195.05999755859372,195.05999755859372,195.05999755859372,195.05999755859372,195.05999755859372,0,-0.005607698220736257,
130,130,2000-07-10,193.17999267578125,193.17999267578125,193.17999267578125,193.17999267578125,193.17999267578125,0,-0.009638085237070437,
131,131,2000-07-11,191.8800048828125,191.8800048828125,191.8800048828125,191.8800048828125,191.8800048828125,0,-0.006729412166147863,
132,132,2000-07-12,189.88999938964844,189.88999938964844,189.88999938964844,189.88999938964844,189.88999938964844,0,-0.010371093613320559,
133,133,2000-07-13,189.92999267578125,189.92999267578125,189.92999267578125,189.92999267578125,189.92999267578125,0,0.00021061291411528238,
134,134,2000-07-14,190.8699951171875,190.8699951171875,190.8699951171875,190.8699951171875,190.8699951171875,0,0.0049492048526051935,
135,135,2000-07-17,189.8500061035156,189.8500061035156,189.8500061035156,189.8500061035156,189.8500061035156,0,-0.005343893958008827,
136,136,2000-07-18,191.41000366210935,191.41000366210935,191.41000366210935,191.41000366210935,191.41000366210935,0,0.008217000307828126,
137,137,2000-07-19,194.91000366210935,194.91000366210935,194.91000366210935,194.91000366210935,194.91000366210935,0,0.018285355692163607,
138,138,2000-07-20,194.97999572753903,194.97999572753903,194.97999572753903,194.97999572753903,194.97999572753903,0,0.00035909940031109144,
139,139,2000-07-21,193.92999267578125,193.92999267578125,193.92999267578125,193.92999267578125,193.92999267578125,0,-0.00538518347915562,
140,140,2000-07-24,191.6199951171875,191.6199951171875,191.6199951171875,191.6199951171875,191.6199951171875,0,-0.0119115023247367,
141,141,2000-07-25,193.52999877929688,193.52999877929688,193.52999877929688,193.52999877929688,193.52999877929688,0,0.009967663661306858,
142,142,2000-07-26,191.8999938964844,191.8999938964844,191.8999938964844,191.8999938964844,191.8999938964844,0,-0.008422492084399491,
143,143,2000-07-27,193.58999633789065,193.58999633789065,193.58999633789065,193.58999633789065,193.58999633789065,0,0.008806683143084859,
144,144,2000-07-28,195.0200042724609,195.0200042724609,195.0200042724609,195.0200042724609,195.0200042724609,0,0.007386786309321103,
145,145,2000-07-31,191.8500061035156,191.8500061035156,191.8500061035156,191.8500061035156,191.8500061035156,0,-0.01625473335810479,
146,146,2000-08-01,196.0,196.0,196.0,196.0,196.0,0,0.021631450427190613,
147,147,2000-08-02,196.91000366210935,196.91000366210935,196.91000366210935,196.91000366210935,196.91000366210935,0,0.004642875827088444,
148,148,2000-08-03,196.0399932861328,196.0399932861328,196.0399932861328,196.0399932861328,196.0399932861328,0,-0.004418314762054676,
149,149,2000-08-04,195.6199951171875,195.6199951171875,195.6199951171875,195.6199951171875,195.6199951171875,0,-0.0021424106474656757,
150,150,2000-08-07,194.58999633789065,194.58999633789065,194.58999633789065,194.58999633789065,194.58999633789065,0,-0.005265304186720887,
151,151,2000-08-08,194.8500061035156,194.8500061035156,194.8500061035156,194.8500061035156,194.8500061035156,0,0.00133619286971709,
152,152,2000-08-09,192.6699981689453,192.6699981689453,192.6699981689453,192.6699981689453,192.6699981689453,0,-0.011188133776152576,
153,153,2000-08-10,195.2400054931641,195.2400054931641,195.2400054931641,195.2400054931641,195.2400054931641,0,0.013338907710816583,
154,154,2000-08-11,199.0500030517578,199.0500030517578,199.0500030517578,199.0500030517578,199.0500030517578,0,0.019514430707835206,
155,155,2000-08-14,201.3500061035156,201.3500061035156,201.3500061035156,201.3500061035156,201.3500061035156,0,0.01155490086156763,
156,156,2000-08-15,200.72000122070312,200.72000122070312,200.72000122070312,200.72000122070312,200.72000122070312,0,-0.0031289042151236846,
157,157,2000-08-16,199.72999572753903,199.72999572753903,199.72999572753903,199.72999572753903,199.72999572753903,0,-0.004932271259183163,
158,158,2000-08-17,199.05999755859372,199.05999755859372,199.05999755859372,199.05999755859372,199.05999755859372,0,-0.003354519517735799,
159,159,2000-08-18,199.3000030517578,199.3000030517578,199.3000030517578,199.3000030517578,199.3000030517578,0,0.0012056942434828244,
160,160,2000-08-21,200.1000061035156,200.1000061035156,200.1000061035156,200.1000061035156,200.1000061035156,0,0.00401406442301977,
161,161,2000-08-22,199.16000366210935,199.16000366210935,199.16000366210935,199.16000366210935,199.16000366210935,0,-0.004697663232053895,
162,162,2000-08-23,198.3300018310547,198.3300018310547,198.3300018310547,198.3300018310547,198.3300018310547,0,-0.004167512632018311,
163,163,2000-08-24,197.08999633789065,197.08999633789065,197.08999633789065,197.08999633789065,197.08999633789065,0,-0.006252233558795228,
164,164,2000-08-25,194.72999572753903,194.72999572753903,194.72999572753903,194.72999572753903,194.72999572753903,0,-0.01197422829267114,
165,165,2000-08-28,195.2700042724609,195.2700042724609,195.2700042724609,195.2700042724609,195.2700042724609,0,0.002773114346890093,
166,166,2000-08-29,193.4600067138672,193.4600067138672,193.4600067138672,193.4600067138672,193.4600067138672,0,-0.009269204276086462,
167,167,2000-08-30,190.63999938964844,190.63999938964844,190.63999938964844,190.63999938964844,190.63999938964844,0,-0.014576694026428028,
168,168,2000-08-31,189.02999877929688,189.02999877929688,189.02999877929688,189.02999877929688,189.02999877929688,0,-0.008445240324727932,
169,169,2000-09-01,189.30999755859372,189.30999755859372,189.30999755859372,189.30999755859372,189.30999755859372,0,0.001481239914854715,
170,170,2000-09-05,191.80999755859372,191.80999755859372,191.80999755859372,191.80999755859372,191.80999755859372,0,0.013205853004283119,
171,171,2000-09-06,190.67999267578125,190.67999267578125,190.67999267578125,190.67999267578125,190.67999267578125,0,-0.0058912720775531335,
172,172,2000-09-07,190.82000732421875,190.82000732421875,190.82000732421875,190.82000732421875,190.82000732421875,0,0.0007342912409040725,
173,173,2000-09-08,192.7899932861328,192.7899932861328,192.7899932861328,192.7899932861328,192.7899932861328,0,0.01032379145949247,
174,174,2000-09-11,191.97999572753903,191.97999572753903,191.97999572753903,191.97999572753903,191.97999572753903,0,-0.004201450214231794,
175,175,2000-09-12,194.25999450683597,194.25999450683597,194.25999450683597,194.25999450683597,194.25999450683597,0,0.011876231013843386,
176,176,2000-09-13,193.3500061035156,193.3500061035156,193.3500061035156,193.3500061035156,193.3500061035156,0,-0.0046843839650595465,
177,177,2000-09-14,188.80999755859372,188.80999755859372,188.80999755859372,188.80999755859372,188.80999755859372,0,-0.023480777872286418,
178,178,2000-09-15,188.0,188.0,188.0,188.0,188.0,0,-0.004290014136260734,
179,179,2000-09-18,188.3699951171875,188.3699951171875,188.3699951171875,188.3699951171875,188.3699951171875,0,0.00196805913397613,
180,180,2000-09-19,189.07000732421875,189.07000732421875,189.07000732421875,189.07000732421875,189.07000732421875,0,0.003716155572418778,0.2705332490127454
181,181,2000-09-20,185.32000732421875,185.32000732421875,185.32000732421875,185.32000732421875,185.32000732421875,0,-0.019833923175183843,0.27094981423917414
182,182,2000-09-21,187.63999938964844,187.63999938964844,187.63999938964844,187.63999938964844,187.63999938964844,0,0.012518842940529629,0.2713376176652908
183,183,2000-09-22,193.38999938964844,193.38999938964844,193.38999938964844,193.38999938964844,193.38999938964844,0,0.03064378607281748,0.2733748685222808
184,184,2000-09-25,192.3000030517578,192.3000030517578,192.3000030517578,192.3000030517578,192.3000030517578,0,-0.0056362601030597315,0.2688955862068293
185,185,2000-09-26,193.05999755859372,193.05999755859372,193.05999755859372,193.05999755859372,193.05999755859372,0,0.003952129458008047,0.2686627879423984
186,186,2000-09-27,194.3800048828125,194.3800048828125,194.3800048828125,194.3800048828125,194.3800048828125,0,0.006837290691553921,0.26850067052008075
187,187,2000-09-28,198.08999633789065,198.08999633789065,198.08999633789065,198.08999633789065,198.08999633789065,0,0.019086281314350417,0.26945433751383546
188,188,2000-09-29,197.22999572753903,197.22999572753903,197.22999572753903,197.22999572753903,197.22999572753903,0,-0.004341464113536975,0.26942408930535344
189,189,2000-10-02,199.02999877929688,199.02999877929688,199.02999877929688,199.02999877929688,199.02999877929688,0,0.009126416319779507,0.2695832263025299
190,190,2000-10-03,198.7100067138672,198.7100067138672,198.7100067138672,198.7100067138672,198.7100067138672,0,-0.0016077579630823235,0.2695604104639089
191,191,2000-10-04,199.41000366210935,199.41000366210935,199.41000366210935,199.41000366210935,199.41000366210935,0,0.003522706077153437,0.2695257202138224
192,192,2000-10-05,204.17999267578125,204.17999267578125,204.17999267578125,204.17999267578125,204.17999267578125,0,0.023920510135260864,0.2704448657278434
193,193,2000-10-06,204.0,204.0,204.0,204.0,204.0,0,-0.0008815392410511658,0.2696576560823885
194,194,2000-10-09,203.6000061035156,203.6000061035156,203.6000061035156,203.6000061035156,203.6000061035156,0,-0.001960754394531361,0.26906254853186334
195,195,2000-10-10,204.92999267578125,204.92999267578125,204.92999267578125,204.92999267578125,204.92999267578125,0,0.006532350355576311,0.26857419002735616
196,196,2000-10-11,205.6300048828125,205.6300048828125,205.6300048828125,205.6300048828125,205.6300048828125,0,0.0034158602061666876,0.26859790398539723
197,197,2000-10-12,204.1699981689453,204.1699981689453,204.1699981689453,204.1699981689453,204.1699981689453,0,-0.007100163785432212,0.2686303144226683
198,198,2000-10-13,202.08999633789065,202.08999633789065,202.08999633789065,202.08999633789065,202.08999633789065,0,-0.010187597833710704,0.26745020900882716
199,199,2000-10-16,204.72000122070312,204.72000122070312,204.72000122070312,204.72000122070312,204.72000122070312,0,0.013014028059138427,0.2676335556989512
200,200,2000-10-17,205.25,205.25,205.25,205.25,205.25,0,0.002588895936579627,0.26764334847818644
201,201,2000-10-18,207.6300048828125,207.6300048828125,207.6300048828125,207.6300048828125,207.6300048828125,0,0.01159563889311821,0.2677847347058226
202,202,2000-10-19,206.9199981689453,206.9199981689453,206.9199981689453,206.9199981689453,206.9199981689453,0,-0.003419576637143207,0.2677887207210861
203,203,2000-10-20,203.58999633789065,203.58999633789065,203.58999633789065,203.58999633789065,203.58999633789065,0,-0.01609318509821267,0.267973557378378
204,204,2000-10-23,203.69000244140625,203.69000244140625,203.69000244140625,203.69000244140625,203.69000244140625,0,0.0004912132487571164,0.26788164843007084
205,205,2000-10-24,208.3800048828125,208.3800048828125,208.3800048828125,208.3800048828125,208.3800048828125,0,0.023025197040563494,0.26895919133231255
206,206,2000-10-25,211.1999969482422,211.1999969482422,211.1999969482422,211.1999969482422,211.1999969482422,0,0.01353293022051516,0.269182373241705
207,207,2000-10-26,212.66000366210935,212.66000366210935,212.66000366210935,212.66000366210935,212.66000366210935,0,0.006912910676911466,0.26898565135333563
208,208,2000-10-27,215.9199981689453,215.9199981689453,215.9199981689453,215.9199981689453,215.9199981689453,0,0.01532960806309247,0.26917084102544836
209,209,2000-10-30,222.25,222.25,222.25,222.25,222.25,0,0.029316422215332816,0.27080870749207686
210,210,2000-10-31,220.02999877929688,220.02999877929688,220.02999877929688,220.02999877929688,220.02999877929688,0,-0.00998875689855172,0.27004345496891996
211,211,2000-11-01,218.3300018310547,218.3300018310547,218.3300018310547,218.3300018310547,218.3300018310547,0,-0.0077262053250628515,0.2697092563773147
212,212,2000-11-02,217.16000366210935,217.16000366210935,217.16000366210935,217.16000366210935,217.16000366210935,0,-0.005358852009036741,0.26974207143783574
213,213,2000-11-03,216.07000732421875,216.07000732421875,216.07000732421875,216.07000732421875,216.07000732421875,0,-0.005019323630085171,0.2690687294597526
214,214,2000-11-06,218.6300048828125,218.6300048828125,218.6300048828125,218.6300048828125,218.6300048828125,0,0.01184800051750079,0.26881715349966356
215,215,2000-11-07,218.1300048828125,218.1300048828125,218.1300048828125,218.1300048828125,218.1300048828125,0,-0.002286968800407796,0.26799228630957017
216,216,2000-11-08,219.92999267578125,219.92999267578125,219.92999267578125,219.92999267578125,219.92999267578125,0,0.008251903693559992,0.26598463087965923
