,Id_inft,Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Volatility
335,335,2001-05-02,435.4200134277344,435.4200134277344,435.4200134277344,435.4200134277344,435.3989562988281,0,0.025845213582777138,0.6180962845730685
336,336,2001-05-03,417.6499938964844,417.6499938964844,417.6499938964844,417.6499938964844,417.6297912597656,0,-0.04081121442112867,0.6196925309380051
337,337,2001-05-04,426.6900024414063,426.6900024414063,426.6900024414063,426.6900024414063,426.66937255859375,0,0.02164493876938134,0.6203361029582009
338,338,2001-05-07,423.739990234375,423.739990234375,423.739990234375,423.739990234375,423.719482421875,0,-0.006913712976990616,0.6197072379248754
339,339,2001-05-08,429.8800048828125,429.8800048828125,429.8800048828125,429.8800048828125,429.8592224121094,0,0.014490052366880501,0.620008733396057
340,340,2001-05-09,418.7999877929688,418.7999877929688,418.7999877929688,418.7999877929688,418.7797546386719,0,-0.025774674243953632,0.6205244182407115
341,341,2001-05-10,412.1900024414063,412.1900024414063,412.1900024414063,412.1900024414063,412.1700744628906,0,-0.01578315554973253,0.62069038562416
342,342,2001-05-11,406.7200012207031,406.7200012207031,406.7200012207031,406.7200012207031,406.7003173828125,0,-0.01327058198477471,0.6205174533861545
343,343,2001-05-14,400.260009765625,400.260009765625,400.260009765625,400.260009765625,400.24066162109375,0,-0.01588314180686845,0.6205345347180089
344,344,2001-05-15,399.6799926757813,399.6799926757813,399.6799926757813,399.6799926757813,399.66064453125,0,-0.0014491007737278405,0.620522478212637
345,345,2001-05-16,416.4599914550781,416.4599914550781,416.4599914550781,416.4599914550781,416.43988037109375,0,0.04198358458465212,0.6226465810525628
346,346,2001-05-17,419.5299987792969,419.5299987792969,419.5299987792969,419.5299987792969,419.50970458984375,0,0.007371674079645452,0.6227269344626132
347,347,2001-05-18,420.5499877929688,420.5499877929688,420.5499877929688,420.5499877929688,420.5296630859375,0,0.002431265980120001,0.6227555626720718
348,348,2001-05-21,443.0499877929688,443.0499877929688,443.0499877929688,443.0499877929688,443.0285949707031,0,0.05350136881011269,0.6258185375301097
349,349,2001-05-22,443.1600036621094,443.1600036621094,443.1600036621094,443.1600036621094,443.13861083984375,0,0.0002483148000715918,0.6258054675346709
350,350,2001-05-23,430.05999755859375,430.05999755859375,430.05999755859375,430.05999755859375,430.0392150878906,0,-0.029560443170101203,0.6260618486254282
351,351,2001-05-24,435.6600036621094,435.6600036621094,435.6600036621094,435.6600036621094,435.6389465332031,0,0.013021453135158456,0.625562295990974
352,352,2001-05-25,427.30999755859375,427.30999755859375,427.30999755859375,427.30999755859375,427.2893371582031,0,-0.019166336210178603,0.6251199973742743
353,353,2001-05-29,409.7000122070313,409.7000122070313,409.7000122070313,409.7000122070313,409.6802062988281,0,-0.041211264543717374,0.6256908092348069
354,354,2001-05-30,388.0,388.0,388.0,388.0,387.9812316894531,0,-0.05296561279101397,0.6277793441861326
355,355,2001-05-31,392.1799926757813,392.1799926757813,392.1799926757813,392.1799926757813,392.1610412597656,0,0.010773176999436362,0.6277063456775352
356,356,2001-06-01,399.2000122070313,399.2000122070313,399.2000122070313,399.2000122070313,399.18072509765625,0,0.01789999403935294,0.6280327999174015
357,357,2001-06-04,400.25,400.25,400.25,400.25,400.2306518554688,0,0.00263022986187722,0.6279353466574256
358,358,2001-06-05,418.0799865722656,418.0799865722656,418.0799865722656,418.0799865722656,418.0597534179688,0,0.04454712447786546,0.6302921505575315
359,359,2001-06-06,414.55999755859375,414.55999755859375,414.55999755859375,414.55999755859375,414.5399475097656,0,-0.008419415247621354,0.6299001249966616
360,360,2001-06-07,427.6799926757813,427.6799926757813,427.6799926757813,427.6799926757813,427.6593322753906,0,0.0316480007585227,0.6289302067123831
361,361,2001-06-08,416.760009765625,416.760009765625,416.760009765625,416.760009765625,416.7398681640625,0,-0.025533069344290338,0.6293921365189685
362,362,2001-06-11,407.9100036621094,407.9100036621094,407.9100036621094,407.9100036621094,407.8903198242188,0,-0.021235257453066647,0.6293833266615023
363,363,2001-06-12,406.8699951171875,406.8699951171875,406.8699951171875,406.8699951171875,406.8503112792969,0,-0.00254960294080786,0.6286651207524172
364,364,2001-06-13,394.1000061035156,394.1000061035156,394.1000061035156,394.1000061035156,394.0809326171875,0,-0.031385919745676616,0.6289687954014236
365,365,2001-06-14,377.5299987792969,377.5299987792969,377.5299987792969,377.5299987792969,377.5117492675781,0,-0.04204518413497926,0.6304946681501769
366,366,2001-06-15,372.7300109863281,372.7300109863281,372.7300109863281,372.7300109863281,372.7120056152344,0,-0.012714189093552819,0.6305011670876295
367,367,2001-06-18,365.1799926757813,365.1799926757813,365.1799926757813,365.1799926757813,365.162353515625,0,-0.020255997875158416,0.6293567017381443
368,368,2001-06-19,365.7999877929688,365.7999877929688,365.7999877929688,365.7999877929688,365.78228759765625,0,0.0016977795323467326,0.6270748571632699
369,369,2001-06-20,368.9200134277344,368.9200134277344,368.9200134277344,368.9200134277344,368.9021911621094,0,0.008529321320074557,0.6272169387779152
370,370,2001-06-21,373.5899963378906,373.5899963378906,373.5899963378906,373.5899963378906,373.5719299316406,0,0.012658524179174124,0.6267447537429042
371,371,2001-06-22,372.2200012207031,372.2200012207031,372.2200012207031,372.2200012207031,372.2020263671875,0,-0.00366710867693687,0.6256163600780297
372,372,2001-06-25,378.8200073242188,378.8200073242188,378.8200073242188,378.8200073242188,378.80169677734375,0,0.017731465482431874,0.6259667549140308
373,373,2001-06-26,381.4800109863281,381.4800109863281,381.4800109863281,381.4800109863281,381.4615783691406,0,0.007021814082361022,0.6255475650056139
374,374,2001-06-27,382.7699890136719,382.7699890136719,382.7699890136719,382.7699890136719,382.75146484375,0,0.003381508834521929,0.6255711030123575
375,375,2001-06-28,394.3399963378906,394.3399963378906,394.3399963378906,394.3399963378906,394.3209228515625,0,0.030227049288875874,0.6256420180580033
376,376,2001-06-29,396.6900024414063,396.6900024414063,396.6900024414063,396.6900024414063,396.67083740234375,0,0.005959339973980349,0.6246919709745858
377,377,2001-07-02,400.260009765625,400.260009765625,400.260009765625,400.260009765625,400.24066162109375,0,0.008999489027319285,0.624163059219179
378,378,2001-07-03,400.6900024414063,400.6900024414063,400.6900024414063,400.6900024414063,400.670654296875,0,0.0010742833790293727,0.6148383912261912
379,379,2001-07-05,386.9800109863281,386.9800109863281,386.9800109863281,386.9800109863281,386.9613037109375,0,-0.03421595590492188,0.6158327594274077
380,380,2001-07-06,364.4800109863281,364.4800109863281,364.4800109863281,364.4800109863281,364.4623718261719,0,-0.05814253801547109,0.6187128975517548
381,381,2001-07-09,368.3200073242188,368.3200073242188,368.3200073242188,368.3200073242188,368.3022155761719,0,0.010535547141526935,0.618487153412866
382,382,2001-07-10,354.1099853515625,354.1099853515625,354.1099853515625,354.1099853515625,354.0928649902344,0,-0.03858064099175518,0.6093841626519864
383,383,2001-07-11,359.010009765625,359.010009765625,359.010009765625,359.010009765625,358.9926452636719,0,0.013837577636218734,0.6090809717637423
384,384,2001-07-12,385.2799987792969,385.2799987792969,385.2799987792969,385.2799987792969,385.2613830566406,0,0.07317341661538035,0.6156369942319451
385,385,2001-07-13,387.7699890136719,387.7699890136719,387.7699890136719,387.7699890136719,387.751220703125,0,0.006462806899564466,0.6150650585077743
386,386,2001-07-16,374.9500122070313,374.9500122070313,374.9500122070313,374.9500122070313,374.931884765625,0,-0.03306077615560021,0.6105338943867573
387,387,2001-07-17,381.2699890136719,381.2699890136719,381.2699890136719,381.2699890136719,381.2515563964844,0,0.016855518338137587,0.6102292729255645
388,388,2001-07-18,366.8999938964844,366.8999938964844,366.8999938964844,366.8999938964844,366.8822937011719,0,-0.03768981438681296,0.6114883354829038
389,389,2001-07-19,377.3299865722656,377.3299865722656,377.3299865722656,377.3299865722656,377.3117370605469,0,0.028427344914930375,0.6121856716778615
390,390,2001-07-20,371.7699890136719,371.7699890136719,371.7699890136719,371.7699890136719,371.75201416015625,0,-0.014735106555144983,0.608633416257826
391,391,2001-07-23,363.25,363.25,363.25,363.25,363.2324523925781,0,-0.022917366289505803,0.6089637777652871
392,392,2001-07-24,358.8800048828125,358.8800048828125,358.8800048828125,358.8800048828125,358.8626403808594,0,-0.012030268732794225,0.6080552087533433
393,393,2001-07-25,365.8999938964844,365.8999938964844,365.8999938964844,365.8999938964844,365.8822937011719,0,0.019560825117476588,0.6084858941288791
394,394,2001-07-26,373.4299926757813,373.4299926757813,373.4299926757813,373.4299926757813,373.4119262695313,0,0.020579390283967047,0.6090326949047409
395,395,2001-07-27,373.0400085449219,373.0400085449219,373.0400085449219,373.0400085449219,373.0219421386719,0,-0.0010443299641387238,0.6090093271150847
396,396,2001-07-30,371.7000122070313,371.7000122070313,371.7000122070313,371.7000122070313,371.6820373535156,0,-0.003592098185707604,0.60534040002929
397,397,2001-07-31,373.0899963378906,373.0899963378906,373.0899963378906,373.0899963378906,373.0719299316406,0,0.0037395321097948298,0.6053542674385903
398,398,2001-08-01,383.6099853515625,383.6099853515625,383.6099853515625,383.6099853515625,383.5914611816406,0,0.028196920627548527,0.6020214322963321
399,399,2001-08-02,391.0899963378906,391.0899963378906,391.0899963378906,391.0899963378906,391.0710754394531,0,0.019498999692286523,0.6025195888826691
400,400,2001-08-03,386.3900146484375,386.3900146484375,386.3900146484375,386.3900146484375,386.371337890625,0,-0.012017647430164535,0.5975384783119267
401,401,2001-08-06,379.6000061035156,379.6000061035156,379.6000061035156,379.6000061035156,379.5816650390625,0,-0.017572940002344217,0.5976982824189869
402,402,2001-08-07,377.2799987792969,377.2799987792969,377.2799987792969,377.2799987792969,377.2617492675781,0,-0.006111715718956301,0.5959797404794418
403,403,2001-08-08,363.6300048828125,363.6300048828125,363.6300048828125,363.6300048828125,363.6124267578125,0,-0.03618000938467303,0.5972125816490111
404,404,2001-08-09,363.2999877929688,363.2999877929688,363.2999877929688,363.2999877929688,363.2824401855469,0,-0.0009075628672338132,0.5959596984024437
405,405,2001-08-10,362.7900085449219,362.7900085449219,362.7900085449219,362.7900085449219,362.7724914550781,0,-0.0014037414400838166,0.5959509926616771
406,406,2001-08-13,367.30999755859375,367.30999755859375,367.30999755859375,367.30999755859375,367.2922058105469,0,0.012458967742250193,0.5948825998179119
407,407,2001-08-14,362.1300048828125,362.1300048828125,362.1300048828125,362.1300048828125,362.1124877929688,0,-0.014102509352348691,0.5919813475465999
408,408,2001-08-15,351.1000061035156,351.1000061035156,351.1000061035156,351.1000061035156,351.0830383300781,0,-0.030458671279852245,0.5928307914535963
409,409,2001-08-16,356.1499938964844,356.1499938964844,356.1499938964844,356.1499938964844,356.1327514648437,0,0.014383331544232103,0.5907899383097656
410,410,2001-08-17,341.70001220703125,341.70001220703125,341.70001220703125,341.70001220703125,341.6834716796875,0,-0.04057274164562541,0.5925261639798217
411,411,2001-08-20,344.1499938964844,344.1499938964844,344.1499938964844,344.1499938964844,344.13336181640625,0,0.007169978349221395,0.5898876826178815
412,412,2001-08-21,332.94000244140625,332.94000244140625,332.94000244140625,332.94000244140625,332.9239196777344,0,-0.03257298170532563,0.5908836988804534
413,413,2001-08-22,339.7900085449219,339.7900085449219,339.7900085449219,339.7900085449219,339.7735900878906,0,0.02057429582893433,0.5914818944537713
414,414,2001-08-23,335.9100036621094,335.9100036621094,335.9100036621094,335.9100036621094,335.8937683105469,0,-0.0114188315878615,0.5773398110033201
415,415,2001-08-24,354.94000244140625,354.94000244140625,354.94000244140625,354.94000244140625,354.9228515625,0,0.05665207517439419,0.5796571095221947
416,416,2001-08-27,355.3900146484375,355.3900146484375,355.3900146484375,355.3900146484375,355.37286376953125,0,0.0012678542963202588,0.578926344645025
417,417,2001-08-28,345.44000244140625,345.44000244140625,345.44000244140625,345.44000244140625,345.4233093261719,0,-0.027997444488906398,0.5761758176695003
418,418,2001-08-29,338.8599853515625,338.8599853515625,338.8599853515625,338.8599853515625,338.8435974121094,0,-0.019048219787341725,0.5748672117494972
419,419,2001-08-30,322.5400085449219,322.5400085449219,322.5400085449219,322.5400085449219,322.5244140625,0,-0.04816141625488435,0.5767466001396131
420,420,2001-08-31,325.9800109863281,325.9800109863281,325.9800109863281,325.9800109863281,325.9642944335937,0,0.010665351120083377,0.5748407680898119
421,421,2001-09-04,316.4200134277344,316.4200134277344,316.4200134277344,316.4200134277344,316.4047241210937,0,-0.0293269440959516,0.5754722798573787
422,422,2001-09-05,313.75,313.75,313.75,313.75,313.7348327636719,0,-0.008438193901866398,0.5734632329867035
423,423,2001-09-06,300.5199890136719,300.5199890136719,300.5199890136719,300.5199890136719,300.5054626464844,0,-0.04216736569347612,0.5749760071760458
424,424,2001-09-07,298.7900085449219,298.7900085449219,298.7900085449219,298.7900085449219,298.77557373046875,0,-0.005756623625695956,0.5737554523831782
425,425,2001-09-10,302.44000244140625,302.44000244140625,302.44000244140625,302.44000244140625,302.4253845214844,0,0.012215916838248742,0.5671576371085948
426,426,2001-09-17,281.7099914550781,281.7099914550781,281.7099914550781,281.7099914550781,281.6963806152344,0,-0.06854255660292252,0.57256858843839
427,427,2001-09-18,278.6300048828125,278.6300048828125,278.6300048828125,278.6300048828125,278.6165466308594,0,-0.010933181873873155,0.5652428492989319
428,428,2001-09-19,273.760009765625,273.760009765625,273.760009765625,273.760009765625,273.7467346191406,0,-0.01747835851072732,0.5653260781928223
429,429,2001-09-20,261.2099914550781,261.2099914550781,261.2099914550781,261.2099914550781,261.1973571777344,0,-0.04584313947567198,0.5673486374884738
430,430,2001-09-21,252.55999755859372,252.55999755859372,252.55999755859372,252.55999755859372,252.54779052734372,0,-0.03311509582117955,0.568365764787942
431,431,2001-09-24,269.2300109863281,269.2300109863281,269.2300109863281,269.2300109863281,269.2170104980469,0,0.06600417163793715,0.5729757188271217
432,432,2001-09-25,268.8800048828125,268.8800048828125,268.8800048828125,268.8800048828125,268.86700439453125,0,-0.0013000263315124938,0.5678909724517438
433,433,2001-09-26,259.6400146484375,259.6400146484375,259.6400146484375,259.6400146484375,259.62744140625,0,-0.034364735445471695,0.528887068417205
434,434,2001-09-27,255.33999633789065,255.33999633789065,255.33999633789065,255.33999633789065,255.32765197753903,0,-0.016561462286039497,0.5290949566918143
435,435,2001-09-28,261.8500061035156,261.8500061035156,261.8500061035156,261.8500061035156,261.8373718261719,0,0.025495456485439494,0.524853147070359
436,436,2001-10-01,259.07000732421875,259.07000732421875,259.07000732421875,259.07000732421875,259.0574645996094,0,-0.010616760414349113,0.5248829402262207
437,437,2001-10-02,259.04998779296875,259.04998779296875,259.04998779296875,259.04998779296875,259.0374450683594,0,-7.727460023942978e-05,0.5243901757301775
438,438,2001-10-03,279.5400085449219,279.5400085449219,279.5400085449219,279.5400085449219,279.5264587402344,0,0.0790967833139935,0.5319147680478802
439,439,2001-10-04,284.6199951171875,284.6199951171875,284.6199951171875,284.6199951171875,284.60626220703125,0,0.018172663722478388,0.5295162666284561
440,440,2001-10-05,289.2900085449219,289.2900085449219,289.2900085449219,289.2900085449219,289.2760009765625,0,0.016407889494241434,0.5296489138574065
441,441,2001-10-08,293.010009765625,293.010009765625,293.010009765625,293.010009765625,292.995849609375,0,0.012859072594363363,0.5297898406880925
442,442,2001-10-09,282.1400146484375,282.1400146484375,282.1400146484375,282.1400146484375,282.1264038085937,0,-0.03709769207503277,0.529246320164915
443,443,2001-10-10,292.25,292.25,292.25,292.25,292.2358703613281,0,0.03583322048154036,0.5260947081230062
444,444,2001-10-11,308.67999267578125,308.67999267578125,308.67999267578125,308.67999267578125,308.6650695800781,0,0.05621896552876393,0.5304109080391338
445,445,2001-10-12,311.2099914550781,311.2099914550781,311.2099914550781,311.2099914550781,311.1949462890625,0,0.008196186469248135,0.5303113338676881
446,446,2001-10-15,307.8500061035156,307.8500061035156,307.8500061035156,307.8500061035156,307.8351135253906,0,-0.010796521460807562,0.5295802064104075
447,447,2001-10-16,313.4800109863281,313.4800109863281,313.4800109863281,313.4800109863281,313.46484375,0,0.018288142833167154,0.5300608372848044
448,448,2001-10-17,299.4599914550781,299.4599914550781,299.4599914550781,299.4599914550781,299.4455261230469,0,-0.04472380706871115,0.5301679347196535
449,449,2001-10-18,299.8800048828125,299.8800048828125,299.8800048828125,299.8800048828125,299.86553955078125,0,0.001402569424027389,0.5298131307379385
450,450,2001-10-19,304.07000732421875,304.07000732421875,304.07000732421875,304.07000732421875,304.0552978515625,0,0.013972263482667335,0.5295220816183628
451,451,2001-10-22,312.1700134277344,312.1700134277344,312.1700134277344,312.1700134277344,312.1549072265625,0,0.026638622384347554,0.5306400811670609
452,452,2001-10-23,311.6199951171875,311.6199951171875,311.6199951171875,311.6199951171875,311.6049194335937,0,-0.0017619191046169824,0.5298693842700699
453,453,2001-10-24,319.25,319.25,319.25,319.25,319.23455810546875,0,0.024484965670906966,0.5306858179833079
454,454,2001-10-25,328.54998779296875,328.54998779296875,328.54998779296875,328.54998779296875,328.5341186523437,0,0.029130737017913022,0.5292118458909291
455,455,2001-10-26,325.3999938964844,325.3999938964844,325.3999938964844,325.3999938964844,325.38427734375,0,-0.009587563577903135,0.5291448891454217
456,456,2001-10-29,310.0599975585937,310.0599975585937,310.0599975585937,310.0599975585937,310.0450134277344,0,-0.04714196873270571,0.5316237276233271
457,457,2001-10-30,303.44000244140625,303.44000244140625,303.44000244140625,303.44000244140625,303.4253234863281,0,-0.02135069073506146,0.5310287397526583
458,458,2001-10-31,307.3500061035156,307.3500061035156,307.3500061035156,307.3500061035156,307.3351745605469,0,0.012885590662570667,0.5307392309779737
459,459,2001-11-01,321.79998779296875,321.79998779296875,321.79998779296875,321.79998779296875,321.784423828125,0,0.04701474346021772,0.5311340145596313
460,460,2001-11-02,322.8800048828125,322.8800048828125,322.8800048828125,322.8800048828125,322.8644104003906,0,0.0033561750491382103,0.5310730430139191
461,461,2001-11-05,332.260009765625,332.260009765625,332.260009765625,332.260009765625,332.2439270019531,0,0.0290510553176464,0.5317864240866556
462,462,2001-11-06,343.42999267578125,343.42999267578125,343.42999267578125,343.42999267578125,343.41339111328125,0,0.03361819834422897,0.5316762840221321
463,463,2001-11-07,343.5,343.5,343.5,343.5,343.4833984375,0,0.00020384743823131934,0.5298331214492914
464,464,2001-11-08,341.7900085449219,341.7900085449219,341.7900085449219,341.7900085449219,341.7734680175781,0,-0.004978141062818464,0.5226938984537253
465,465,2001-11-09,342.4200134277344,342.4200134277344,342.4200134277344,342.4200134277344,342.4034729003906,0,0.0018432513153165964,0.5184813777513103
466,466,2001-11-12,345.8900146484375,345.8900146484375,345.8900146484375,345.8900146484375,345.873291015625,0,0.010133757037058988,0.5177186966345204
467,467,2001-11-13,357.1000061035156,357.1000061035156,357.1000061035156,357.1000061035156,357.082763671875,0,0.03240912134012297,0.5192008776097818
468,468,2001-11-14,359.1499938964844,359.1499938964844,359.1499938964844,359.1499938964844,359.13262939453125,0,0.0057406546007576775,0.5192510322295705
469,469,2001-11-15,359.0,359.0,359.0,359.0,358.9826354980469,0,-0.000417635804074723,0.5192279468483171
470,470,2001-11-16,358.20001220703125,358.20001220703125,358.20001220703125,358.20001220703125,358.1827087402344,0,-0.002228378253394836,0.516301732964993
471,471,2001-11-19,363.5199890136719,363.5199890136719,363.5199890136719,363.5199890136719,363.5024108886719,0,0.014851972711731332,0.5157257033859958
472,472,2001-11-20,351.69000244140625,351.69000244140625,351.69000244140625,351.69000244140625,351.6730041503906,0,-0.032542877777817836,0.5151674148562337
473,473,2001-11-21,349.4599914550781,349.4599914550781,349.4599914550781,349.4599914550781,349.443115234375,0,-0.006340842704789851,0.5130724362087313
474,474,2001-11-23,355.1499938964844,355.1499938964844,355.1499938964844,355.1499938964844,355.1328430175781,0,0.01628227144891259,0.5127255546854887
475,475,2001-11-26,362.1199951171875,362.1199951171875,362.1199951171875,362.1199951171875,362.10247802734375,0,0.01962551412216751,0.5106546106339575
476,476,2001-11-27,359.7699890136719,359.7699890136719,359.7699890136719,359.7699890136719,359.7525939941406,0,-0.006489578413793828,0.5106388310169014
477,477,2001-11-28,349.1600036621094,349.1600036621094,349.1600036621094,349.1600036621094,349.14312744140625,0,-0.029491023919616888,0.5109944439236417
478,478,2001-11-29,359.19000244140625,359.19000244140625,359.19000244140625,359.19000244140625,359.1726379394531,0,0.028726081664849357,0.5049219966308651
479,479,2001-11-30,359.7300109863281,359.7300109863281,359.7300109863281,359.7300109863281,359.7126159667969,0,0.0015034063900760675,0.4993837922163255
480,480,2001-12-03,354.7099914550781,354.7099914550781,354.7099914550781,354.7099914550781,354.6928405761719,0,-0.013954964495416555,0.49464852951081617
481,481,2001-12-04,366.8399963378906,366.8399963378906,366.8399963378906,366.8399963378906,366.8222961425781,0,0.03419696421026441,0.4956863365525705
482,482,2001-12-05,386.6000061035156,386.6000061035156,386.6000061035156,386.6000061035156,386.587646484375,131821900,0.053865472584468055,0.49929341601141963
483,483,2001-12-06,386.25,389.260009765625,383.3399963378906,386.260009765625,386.2476501464844,958935200,-0.0008794524897125511,0.4981839346385026
484,484,2001-12-07,383.8399963378906,385.4100036621094,374.239990234375,378.8299865722656,378.81787109375,775190200,-0.019235807501449043,0.49650514782507293
485,485,2001-12-10,376.5899963378906,381.8500061035156,371.8399963378906,372.7000122070313,372.6880798339844,680901300,-0.01618133353354534,0.4923680273979666
486,486,2001-12-11,376.1300048828125,381.010009765625,373.1400146484375,374.6199951171875,374.6080017089844,742840300,0.005151550435393171,0.49234377222435455
487,487,2001-12-12,375.0700073242188,379.8900146484375,369.9200134277344,378.010009765625,377.9979248046875,755128700,0.009049209045494333,0.48651939192856125
488,488,2001-12-13,371.25,371.25,359.9200134277344,360.1600036621094,360.1484680175781,923630200,-0.04722098791665075,0.4894767862519259
489,489,2001-12-14,360.19000244140625,365.8800048828125,358.2300109863281,363.3299865722656,363.318359375,764200700,0.008801596173711346,0.48899074530570946
490,490,2001-12-17,362.2000122070313,370.2999877929688,362.0700073242188,367.7200012207031,367.7082214355469,675937000,0.012082720421327853,0.4880344831173009
491,491,2001-12-18,369.7900085449219,373.5499877929688,367.3900146484375,369.5899963378906,369.57818603515625,695825600,0.005085377762916732,0.4785098134579419
492,492,2001-12-19,365.3800048828125,369.4700012207031,362.0400085449219,364.2699890136719,364.25830078125,789531500,-0.014394348810661595,0.4778798377042123
493,493,2001-12-20,362.05999755859375,362.4700012207031,350.44000244140625,350.7699890136719,350.7587585449219,907619000,-0.037060423332028414,0.4799305058501883
494,494,2001-12-21,355.0899963378906,357.510009765625,353.29998779296875,354.760009765625,354.7486572265625,946523000,0.011375034572292275,0.4789153106503138
495,495,2001-12-24,354.8900146484375,356.4599914550781,353.1400146484375,353.17999267578125,353.1686706542969,193311300,-0.0044537632381045356,0.472504355364459
496,496,2001-12-26,353.94000244140625,362.1000061035156,353.94000244140625,355.3099975585937,355.29864501953125,400569300,0.0060309330284396,0.47178110254658784
497,497,2001-12-27,357.20001220703125,361.0899963378906,356.0,359.1000061035156,359.0885009765625,425700200,0.010666765840994685,0.45448389428843633
498,498,2001-12-28,360.8399963378906,364.5199890136719,358.7200012207031,359.7799987792969,359.7684936523437,468332800,0.001893602518027393,0.450447377210234
499,499,2001-12-31,359.1000061035156,361.260009765625,352.6400146484375,352.70001220703125,352.688720703125,517661600,-0.01967865527902446,0.45109466823812155
500,500,2002-01-02,355.3599853515625,363.0299987792969,353.6700134277344,363.0299987792969,363.0183715820313,651636900,0.02928830795220394,0.44403189560610334
501,501,2002-01-03,364.9200134277344,381.9400024414063,364.9200134277344,381.5899963378906,381.5777893066406,991657700,0.051125244803466696,0.4461516327395244
502,502,2002-01-04,384.9599914550781,389.0,379.6099853515625,384.5700073242188,384.5577087402344,939671800,0.007809457834134115,0.4443679768343298
503,503,2002-01-07,387.4700012207031,389.5,379.3699951171875,380.2099914550781,380.1978149414063,852195900,-0.01133737885457331,0.442775997304197
504,504,2002-01-08,380.2200012207031,386.0,378.0499877929688,383.0299987792969,383.0177307128906,748644900,0.007416973219000589,0.44275607003706346
505,505,2002-01-09,383.0299987792969,393.6300048828125,380.1499938964844,382.1400146484375,382.13177490234375,101207100,-0.0023235363645033313,0.4260929332042881
506,506,2002-01-10,381.3999938964844,382.2999877929688,376.9299926757813,379.489990234375,379.4818115234375,695026400,-0.006934694908881656,0.4174053140898338
507,507,2002-01-11,379.6600036621094,382.3200073242188,373.0299987792969,374.6600036621094,374.6519165039063,632737700,-0.012727573049509444,0.4176506878907129
508,508,2002-01-14,372.5799865722656,374.2799987792969,366.3900146484375,370.0299987792969,370.0220031738281,673812600,-0.012357884048354695,0.4121340339720986
